ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
123014924,"03/21/2023, 12:11:00 AM","04/20/2023, 6:45:34 AM",CALIFORNIA,MD,20619,44900 Block ST ANDREWS CHURCH RD,ASSAULT - SIMPLE,Assault,Offense Date: 3/20/20023<br>ASSAULT
123014921,"01/07/2023, 7:10:00 AM","04/20/2023, 6:45:34 AM",LEXINGTON PARK,MD,20653,46500 Block VALLEY CT,ASSAULT - SIMPLE,Assault,Offense Date: 1/7/20023<br>ASSAULT/DOMESTIC
123014835,"03/21/2023, 11:14:00 AM","04/20/2023, 6:45:34 AM",MECHANICSVILLE,MD,20659,41200 Block NEW MARKET TURNER RD,ASSAULT - SIMPLE,Assault,Offense Date: 3/21/20023<br>ASSAULT/DOMESTIC
123014710,"03/17/2023, 10:30:00 PM","04/19/2023, 10:47:09 PM",GREAT MILLS,MD,20634,45600 Block CECIL MILL CT,LARCENY - MOTOR VEHICLE PARTS,Theft,Offense Date: 3/17/20023<br>THEFT
123014435,"03/19/2023, 12:03:00 AM","04/19/2023, 10:47:09 PM",CALIFORNIA,MD,20619,44700 Block WOODLAKE CT,LARCENY - OTHER,Theft,Offense Date: 3/18/20023<br>THEFT
123014389,"03/18/2023, 12:02:00 AM","04/19/2023, 10:47:09 PM",LEXINGTON PARK,MD,20653,22000 Block THREE NOTCH RD,LARCENY - OTHER,Theft,Offense Date: 3/17/20023<br>THEFT
123013996,"03/10/2023, 7:00:00 PM","04/19/2023, 6:52:26 AM",GREAT MILLS,MD,20634,21100 Block GREAT MILLS RD,ASSAULT - SIMPLE,Assault,Offense Date: 3/10/20023<br>ASSAULT
123016102,"03/28/2023, 7:05:00 AM","04/19/2023, 6:52:35 AM",LEONARDTOWN,MD,20650,22300 Block COLTON ST,ASSAULT - SIMPLE,Assault,Offense Date: 3/28/20023<br>ASSAULT/DOMESTIC
123014923,"03/20/2023, 7:00:00 PM","04/19/2023, 6:52:29 AM",CALIFORNIA,MD,20619,45800 Block SOUTH POTEAT CT,ASSAULT - SIMPLE,Assault,Offense Date: 3/20/20023<br>ASSAULT/DOMESTIC
123014122,"03/17/2023, 6:20:00 AM","04/18/2023, 10:41:49 PM",LEXINGTON PARK,MD,20653,19700 Block CARTER LN,ASSAULT - SIMPLE,Assault,Offense Date: 3/16/20023<br>ASSAULT/DOMESTIC
123016917,"03/30/2023, 4:00:00 PM","04/18/2023, 10:42:04 PM",CLEMENTS,MD,20624,24300 Block BUDDS CREEK RD,LARCENY - OTHER,Theft,Offense Date: 3/30/20023<br>THEFT
123015127,"03/21/2023, 1:00:00 AM","04/18/2023, 10:42:00 PM",CALIFORNIA,MD,20619,23000 Block WILDEWOOD DR,LARCENY - FROM BUILDING,Theft,Offense Date: 3/20/20023<br>THEFT
123015159,"03/22/2023, 7:00:00 PM","04/18/2023, 10:42:00 PM",LEXINGTON PARK,MD,20653,21300 Block SOUTH ESSEX DR,ASSAULT - FIREARM,Assault,Offense Date: 3/22/20023<br>ASSAULT/AGGRAVATED
123014190,"03/17/2023, 6:08:00 PM","04/18/2023, 10:41:57 PM",HOLLYWOOD,MD,20636,24200 Block THREE NOTCH RD,ROBBERY - KNIFE,Robbery,Offense Date: 3/17/20023<br>ROBBERY
123013825,"03/15/2023, 6:00:00 PM","04/18/2023, 10:41:56 PM",CALIFORNIA,MD,20634,22400 Block GREENVIEW PKY,LARCENY - OTHER,Theft,Offense Date: 3/15/20023<br>THEFT
123013807,"03/15/2023, 4:09:00 PM","04/18/2023, 10:41:56 PM",LEXINGTON PARK,MD,20619,22500 Block THREE NOTCH RD,LARCENY - SHOPLIFTING,Theft,Offense Date: 3/15/20023<br>THEFT
123012815,"03/09/2023, 5:00:00 PM","04/18/2023, 10:41:49 PM",LEXINGTON PARK,MD,20653,21600 Block LIBERTY ST,LARCENY - OTHER,Theft,Offense Date: 3/9/20023<br>THEFT
123013451,"03/13/2023, 10:30:00 PM","04/18/2023, 10:41:53 PM",GREAT MILLS,MD,20619,21200 Block LIZMILL WAY,LARCENY - FROM BUILDING,Theft,Offense Date: 3/13/20023<br>THEFT
123013679,"03/15/2023, 5:45:00 AM","04/18/2023, 10:41:55 PM",HOLLYWOOD,MD,20636,25100 Block GALLANT FOX DR,ASSAULT - SIMPLE,Assault,Offense Date: 3/14/20023<br>ASSAULT/DOMESTIC
123015452,"03/24/2023, 8:14:00 AM","04/18/2023, 10:42:02 PM",MECHANICSVILLE,MD,20659,28700 Block THREE NOTCH RD,MURDER,Homicide,Offense Date: 3/24/20023<br>MURDER
123014009,"03/16/2023, 6:45:00 PM","04/18/2023, 6:34:03 AM",LEXINGTON PARK,MD,20653,21600 Block ENTERPRISE RD,ASSAULT - SIMPLE,Assault,Offense Date: 3/16/20023<br>ASSAULT/DOMESTIC
123013716,"03/15/2023, 9:30:00 AM","04/18/2023, 6:34:02 AM",LEXINGTON PARK,MD,20653,21700 Block GENESTA ST,ASSAULT - SIMPLE,Assault,Offense Date: 3/15/20023<br>ASSAULT/DOMESTIC
123014706,"03/06/2023, 8:00:00 PM","04/17/2023, 10:13:24 PM",LEONARDTOWN,MD,20650,25500 Block POINT LOOKOUT RD,LARCENY - FROM BUILDING,Theft,Offense Date: 3/6/20023<br>THEFT
123016197,"03/28/2023, 5:42:00 PM","04/14/2023, 7:26:56 AM",LEXINGTON PARK,MD,20653,21400 Block GREAT MILLS RD,LARCENY - OTHER,Theft,Offense Date: 3/28/20023<br>THEFT
123016080,"03/27/2023, 7:00:00 PM","04/14/2023, 7:26:56 AM",LEXINGTON PARK,MD,20653,22000 Block GLOUCESTER CT,LARCENY - OTHER,Theft,Offense Date: 3/27/20023<br>THEFT
123016201,"03/27/2023, 3:00:00 PM","04/14/2023, 7:26:57 AM",CHARLOTTE HALL,MD,20622,29400 Block CHARLOTTE HALL RD,Other,Other,Offense Date: 3/27/20023<br>THEFT
123015517,"03/23/2023, 6:00:00 AM","04/14/2023, 7:26:56 AM",CHARLOTTE HALL,MD,20622,29400 Block CHARLOTTE HALL RD,Other,Other,Offense Date: 3/22/20023<br>ASSAULT
123016643,"03/30/2023, 4:53:00 PM","04/14/2023, 7:26:57 AM",CHARLOTTE HALL,MD,20622,29400 Block CHARLOTTE HALL RD,Other,Other,Offense Date: 3/30/20023<br>ASSAULT
123015826,"03/26/2023, 8:10:00 PM","04/14/2023, 7:26:56 AM",LEXINGTON PARK,MD,20653,21600 Block LIBERTY ST,Other,Other,Offense Date: 3/26/20023<br>ASSAULT/DOMESTIC
