ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
123044669,"08/21/2023, 7:20:00 AM","09/21/2023, 9:30:58 PM",MECHANICSVILLE,MD,20659,26400 Block REED CT,ASSAULT - SIMPLE,Assault,Offense Date: 8/21/20023<br>ASSAULT/DOMESTIC
123044953,"08/22/2023, 3:08:00 AM","09/21/2023, 9:30:59 PM",CALLAWAY,MD,20620,20200 Block ROH RANCH LN,ASSAULT - SIMPLE,Assault,Offense Date: 8/21/20023<br>ASSAULT/DOMESTIC
123044949,"08/22/2023, 2:30:00 AM","09/21/2023, 9:30:58 PM",BUSHWOOD,MD,20618,36800 Block OAKLEY DR,ASSAULT - SIMPLE,Assault,Offense Date: 8/21/20023<br>ASSAULT/DOMESTIC
123045242,"08/23/2023, 3:10:00 AM","09/21/2023, 6:28:23 AM",HOLLYWOOD,MD,20636,CLARKES LANDING RD,ASSAULT - SIMPLE,Assault,Offense Date: 8/22/20023<br>ASSAULT/DOMESTIC
123047242,"08/24/2023, 3:00:00 AM","09/21/2023, 5:28:19 AM",LEXINGTON PARK,MD,20653,46800 Block HILTON DR,ASSAULT - KNIFE,Assault,Offense Date: 8/23/20023<br>ASSAULT/DOMESTIC
123047433,"08/30/2023, 2:00:00 PM","09/21/2023, 5:28:19 AM",LEONARDTOWN,MD,20650,22100 Block CARTWRIGHT RD,ASSAULT - SIMPLE,Assault,Offense Date: 8/30/20023<br>ASSAULT/DOMESTIC
123046111,"08/25/2023, 9:48:00 PM","09/21/2023, 5:28:19 AM",LEONARDTOWN,MD,20650,39900 Block LONG LEAF LN,ASSAULT - SIMPLE,Assault,Offense Date: 8/25/20023<br>ASSAULT/DOMESTIC
123046773,"08/29/2023, 2:00:00 AM","09/21/2023, 5:28:19 AM",MECHANICSVILLE,MD,20659,39400 Block PERSIMMON CREEK RD,ASSAULT - SIMPLE,Assault,Offense Date: 8/28/20023<br>ASSAULT/DOMESTIC
123046798,"08/29/2023, 4:00:00 AM","09/21/2023, 5:28:19 AM",CHARLOTTE HALL,MD,20622,30300 Block TRIANGLE DR,ASSAULT - SIMPLE,Assault,Offense Date: 8/28/20023<br>ASSAULT/DOMESTIC
123046303,"08/27/2023, 12:30:00 AM","09/21/2023, 5:28:19 AM",MECHANICSVILLE,MD,20659,36200 Block ROBERTS WELDING LN,ASSAULT - SIMPLE,Assault,Offense Date: 8/26/20023<br>ASSAULT/DOMESTIC
123042296,"08/09/2023, 1:00:00 AM","09/13/2023, 9:27:37 PM",LEONARDTOWN,MD,20650,21900 Block POINT LOOKOUT RD,ASSAULT - OTHER AGGRAVATED,Assault,Offense Date: 8/8/20023<br>ASSAULT/DOMESTIC
123043827,"08/16/2023, 6:40:00 PM","09/13/2023, 9:27:38 PM",CALLAWAY,MD,20620,20100 Block PINEY POINT RD,ASSAULT - KNIFE,Assault,Offense Date: 8/16/20023<br>ASSAULT/DOMESTIC
123047345,"08/21/2023, 5:00:00 AM","09/13/2023, 4:26:03 AM",HOLLYWOOD,MD,20636,43900 Block ST JOHNS RD,ASSAULT - OTHER DANGEROUS WEAPON,Assault,Offense Date: 8/20/20023<br>ASSAULT
123041235,"08/03/2023, 4:00:00 AM","09/13/2023, 4:26:02 AM",LEXINGTON PARK,MD,.,GREAT MILLS RD,ROBBERY - STRONG-ARM,Robbery,Offense Date: 8/2/20023<br>ROBBERY
123044292,"08/19/2023, 4:55:00 AM","09/13/2023, 4:26:02 AM",LEXINGTON PARK,MD,20653,46100 Block W WESTBURY BLVD,ASSAULT - FIREARM,Assault,Offense Date: 8/18/20023<br>ASSAULT/AGGRAVATED
123046143,"08/26/2023, 12:14:00 AM","09/13/2023, 4:26:02 AM",LEONARDTOWN,MD,20650,41800 Block BALDRIDGE ST,ASSAULT - OTHER AGGRAVATED,Assault,Offense Date: 8/25/20023<br>ASSAULT/OFFICER
123042706,"08/01/2023, 7:00:00 PM","09/13/2023, 1:18:15 AM",LEXINGTON PARK,MD,20653,21600 Block SARATOGA DR,ASSAULT - SIMPLE,Assault,Offense Date: 8/1/20023<br>SEX OFFENSES
123042594,"08/09/2023, 8:00:00 PM","09/01/2023, 1:05:07 PM",MECHANICSVILLE,MD,20659,30600 Block POINT LOOKOUT RD,ARSON - OTHER,Other,Offense Date: 8/9/20023<br>ARSON
123043030,"08/12/2023, 5:00:00 AM","09/01/2023, 1:05:08 PM",LEONARDTOWN,MD,20650,22700 Block NEWTOWNE NECK RD,ASSAULT - SIMPLE,Assault,Offense Date: 8/11/20023<br>ASSAULT
