ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
122061229,"11/29/2022, 5:00:00 PM","12/16/2022, 4:03:54 AM",LEONARDTOWN,MD,20650,24000 Block POINT LOOKOUT RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/29/20022<br>ASSAULT
122060843,"11/27/2022, 6:50:00 PM","12/16/2022, 4:03:51 AM",LEXINGTON PARK,MD,20653,ERIC RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/27/20022<br>ASSAULT/DOMESTIC
122061181,"11/29/2022, 3:30:00 PM","12/16/2022, 4:03:53 AM",CALIFORNIA,MD,20619,45900 Block HERRING CT,ASSAULT - SIMPLE,Assault,Offense Date: 11/29/20022<br>ASSAULT/DOMESTIC
122059055,"11/18/2022, 6:45:00 AM","12/16/2022, 4:03:45 AM",LEXINGTON PARK,MD,20653,SARATOGA DR,ASSAULT - SIMPLE,Assault,Offense Date: 11/17/20022<br>ASSAULT
122061031,"11/24/2022, 8:05:00 PM","12/15/2022, 4:33:50 AM",LEXINGTON PARK,MD,20653,20400 Block HERMANVILLE RD,ASSAULT - OTHER AGGRAVATED,Assault,Offense Date: 11/24/20022<br>ASSAULT/AGGRAVATED
122058330,"11/14/2022, 3:15:00 AM","12/15/2022, 4:33:50 AM",LEXINGTON PARK,MD,20653,46500 Block YORKTOWN RD,ROBBERY - STRONG-ARM,Robbery,Offense Date: 11/13/20022<br>ROBBERY
122061411,"11/29/2022, 3:00:00 PM","12/15/2022, 4:33:50 AM",PINEY POINT,MD,20674,45300 Block LEAHY DR,ASSAULT - SIMPLE,Assault,Offense Date: 11/29/20022<br>ASSAULT/DOMESTIC
122056802,"11/01/2022, 6:00:00 AM","12/15/2022, 4:33:50 AM",HOLLYWOOD,MD,20636,45000 Block GRAVES RD,ASSAULT - SIMPLE,Assault,Offense Date: 10/31/20022<br>ASSAULT
122056853,"11/04/2022, 5:00:00 AM","12/15/2022, 4:33:50 AM",LEXINGTON PARK,MD,20653,48000 Block PINE HILL RUN RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/3/20022<br>ASSAULT
122056984,"11/06/2022, 8:17:00 AM","12/15/2022, 4:33:50 AM",CALIFORNIA,MD,20619,45200 Block KEYPORT CT,ASSAULT - SIMPLE,Assault,Offense Date: 11/6/20022<br>ASSAULT
122056931,"11/06/2022, 1:34:00 AM","12/15/2022, 4:33:50 AM",MECHANICSVILLE,MD,20659,27800 Block BUDDS CREEK RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/5/20022<br>ASSAULT
122056961,"11/06/2022, 5:36:00 AM","12/15/2022, 4:33:50 AM",HOLLYWOOD,MD,20636,23800 Block PROP WAY,ASSAULT - SIMPLE,Assault,Offense Date: 11/5/20022<br>ASSAULT
122056778,"10/27/2022, 11:49:00 PM","12/15/2022, 4:33:50 AM",BUSHWOOD,MD,20618,PLEASANT LN,ASSAULT - OTHER DANGEROUS WEAPON,Assault,Offense Date: 10/27/20022<br>ASSAULT/AGGRAVATED
122057226,"11/07/2022, 8:20:00 PM","12/15/2022, 4:33:51 AM",LEXINGTON PARK,MD,20653,48100 Block HILLSIDE DR,ASSAULT - SIMPLE,Assault,Offense Date: 11/7/20022<br>ASSAULT
122057149,"11/05/2022, 6:55:00 AM","12/15/2022, 4:33:51 AM",CHARLOTTE HALL,MD,20622,29400 Block CHARLOTTE HALL RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/4/20022<br>ASSAULT
122057286,"11/07/2022, 9:45:00 PM","12/15/2022, 4:33:51 AM",LEXINGTON PARK,MD,20653,46100 Block PLEASANT DR,ASSAULT - SIMPLE,Assault,Offense Date: 11/7/20022<br>ASSAULT
122057200,"11/07/2022, 6:18:00 PM","12/15/2022, 4:33:51 AM",LEXINGTON PARK,MD,20653,46500 Block ROSEWOOD DR,ASSAULT - SIMPLE,Assault,Offense Date: 11/7/20022<br>ASSAULT
122057861,"11/11/2022, 3:39:00 AM","12/15/2022, 4:33:52 AM",MECHANICSVILLE,MD,20659,39400 Block ESTHER LN,ASSAULT - SIMPLE,Assault,Offense Date: 11/10/20022<br>ASSAULT/DOMESTIC
122057576,"10/31/2022, 4:55:00 PM","12/15/2022, 4:33:51 AM",GREAT MILLS,MD,20634,21100 Block GREAT MILLS RD,ASSAULT - SIMPLE,Assault,Offense Date: 10/31/20022<br>ASSAULT/DOMESTIC
122057592,"11/09/2022, 6:00:00 PM","12/15/2022, 4:33:51 AM",LEONARDTOWN,MD,20650,22600 Block WASHINGTON ST,ASSAULT - SIMPLE,Assault,Offense Date: 11/9/20022<br>ASSAULT
122058121,"11/12/2022, 9:31:00 PM","12/15/2022, 4:33:52 AM",ST MARYS CITY,MD,20686,47400 Block OLD STATE HOUSE RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/12/20022<br>ASSAULT
122057770,"11/09/2022, 1:30:00 AM","12/15/2022, 4:33:51 AM",LEXINGTON PARK,MD,20653,20700 Block HERMANVILLE RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/8/20022<br>ASSAULT/DOMESTIC
122057638,"11/09/2022, 10:45:00 PM","12/15/2022, 4:33:51 AM",LEONARDTOWN,MD,20650,22700 Block GODDARD CT,ASSAULT - SIMPLE,Assault,Offense Date: 11/9/20022<br>ASSAULT
122059102,"11/18/2022, 3:35:00 PM","12/15/2022, 4:33:53 AM",LEXINGTON PARK,MD,20653,21400 Block EXQUISITE CT,ASSAULT - SIMPLE,Assault,Offense Date: 11/18/20022<br>ASSAULT/DOMESTIC
122058411,"11/07/2022, 3:00:00 AM","12/15/2022, 4:33:52 AM",HOLLYWOOD,MD,20636,45100 Block CLARKS MILL RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/6/20022<br>SEX OFFENSES
122059113,"11/10/2022, 8:15:00 PM","12/15/2022, 4:33:53 AM",MORGANZA,MD,20659,25300 Block COLTON POINT RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/10/20022<br>ASSAULT
122059116,"11/18/2022, 4:29:00 PM","12/15/2022, 4:33:53 AM",GREAT MILLS,MD,20634,21100 Block GREAT MILLS RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/18/20022<br>ASSAULT
122059133,"11/14/2022, 10:00:00 PM","12/15/2022, 4:33:53 AM",GREAT MILLS,MD,20634,21100 Block GREAT MILLS RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/14/20022<br>ASSAULT
122058763,"11/16/2022, 7:47:00 PM","12/15/2022, 4:33:52 AM",LEONARDTOWN,MD,20650,24000 Block POINT LOOKOUT RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/16/20022<br>ASSAULT
122058966,"11/17/2022, 7:54:00 PM","12/15/2022, 4:33:53 AM",LEONARDTOWN,MD,20650,24000 Block POINT LOOKOUT RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/17/20022<br>ASSAULT/DOMESTIC
122054239,"10/22/2022, 12:54:00 PM","12/15/2022, 4:33:50 AM",LEXINGTON PARK,MD,20653,46800 Block HILTON DR,ASSAULT - SIMPLE,Assault,Offense Date: 10/22/20022<br>ASSAULT
122058471,"11/10/2022, 10:03:00 PM","12/15/2022, 4:33:52 AM",LEXINGTON PARK,MD,20653,46000 Block RADFORD LN,ASSAULT - SIMPLE,Assault,Offense Date: 11/10/20022<br>ASSAULT/DOMESTIC
122058395,"11/14/2022, 4:00:00 PM","12/15/2022, 4:33:52 AM",LEONARDTOWN,MD,20650,ABRAHAM DR,ASSAULT - SIMPLE,Assault,Offense Date: 11/14/20022<br>ASSAULT
122058164,"11/13/2022, 3:27:00 AM","12/15/2022, 4:33:52 AM",HOLLYWOOD,MD,20636,26300 Block FIELDING RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/12/20022<br>ASSAULT/DOMESTIC
