ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
202300005070,"02/25/2023, 9:33:06 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,100 Block E MAIN ST,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005069,"02/25/2023, 9:28:24 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21804,1000 Block ADAMS AVE,CHECK-CHECK WELFARE,Other,Check Welfare
202300005068,"02/25/2023, 9:19:01 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,300 Block DELAWARE AVE,OVER-OVERDOSE,Other,Overdose
202300005067,"02/25/2023, 9:17:11 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,500 Block WICOMICO ST,01092-IMPROPERLY PARKED M/V,Traffic,Improperly Parked M/V
202300005066,"02/25/2023, 9:13:03 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,600 Block S SALISBURY BLVD,BC-BUSINESS CHECK,Other,Business Check
202300005065,"02/25/2023, 8:59:04 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,600 Block SMITH ST,PROP-PROPERTY INCIDENT,Other,Property Incident
202300005064,"02/25/2023, 8:24:27 PM","02/26/2023, 8:12:29 PM",SALISBURY,MD,21801,2400 Block N SALISBURY BLVD,01046-DISABLED VEHICLE,Traffic,Disabled Vehicle
202300005063,"02/25/2023, 8:19:58 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21804,200 Block CANAL PARK DR,01016-DOMESTIC DISTURBANCE,Quality of Life,Domestic Disturbance
202300005062,"02/25/2023, 8:19:44 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21804,E LOCUST ST & HASTINGS ST,SUSP-SUSPICION,Other,Suspicion
202300005061,"02/25/2023, 8:13:16 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21804,2300 Block N SALISBURY BLVD,FU-FOLLOWUP INVESTIGATION,Other,Followup Investigation
202300005060,"02/25/2023, 8:07:51 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,1000 Block S SALISBURY BLVD,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005059,"02/25/2023, 7:20:52 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21804,1200 Block MIDDLE NECK DR,CHECK-CHECK WELFARE,Other,Check Welfare
202300005058,"02/25/2023, 7:18:49 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,2700 Block N SALISBURY BLVD,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005057,"02/25/2023, 7:17:20 PM","02/26/2023, 8:12:29 PM",SALISBURY,MD,21801,W NAYLOR MILL RD & N WEST RD,DIREC-DIRECT TRAFFIC,Other,Direct Traffic
202300005056,"02/25/2023, 5:48:41 PM","02/26/2023, 8:12:29 PM",SALISBURY,MD,21804,700 Block E WILLIAM ST,TRES-TRESPASSING,Other,Trespassing
202300005055,"02/25/2023, 5:23:54 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21804,600 Block ROGER ST,CHECK-CHECK WELFARE,Other,Check Welfare
202300005054,"02/25/2023, 5:00:08 PM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,400 Block PENNSYLVANIA AVE,MDOP-VANDALISM / MDOP,Other,Vandalism / MDOP
202300004964,"02/24/2023, 8:01:54 PM","02/25/2023, 8:12:39 PM",SALISBURY,MD,21804,1000 Block MARIAN ST,01011-ANIMAL COMPLAINTS,Proactive Policing,Animal Complaints
202300004963,"02/24/2023, 7:42:58 PM","02/25/2023, 8:11:13 PM",SALISBURY,MD,.,.,THEFT-THEFT,Other,Theft
202300004962,"02/24/2023, 7:29:51 PM","02/25/2023, 8:12:39 PM",SALISBURY,MD,21804,900 Block MT HERMON RD,WEAP-WEAPONS INCIDENT,Other,Weapons Incident
202300004961,"02/24/2023, 7:26:29 PM","02/25/2023, 8:12:39 PM",SALISBURY,MD,21801,1100 Block FAIRVIEW LN,OPS-OTHER PUBLIC SERVICE,Other,Other Public Service
